"","Student ID","Gender","First Generation Indicator","Term Code","Cum UG Crs GPA"
"944",8191431,"Male","Not First Generation College Stdnt","202220",3.44
"945",8191431,"Male","Not First Generation College Stdnt","202310",3.36
"946",8191431,"Male","Not First Generation College Stdnt","202320",3.34
"947",8191431,"Male","Not First Generation College Stdnt","202410",3.34
"948",8191448,"Female","First Generation College Stdnt","202210",3.7
"949",8191448,"Female","First Generation College Stdnt","202220",3.78
"950",8191448,"Female","First Generation College Stdnt","202310",3.66
"951",8191448,"Female","First Generation College Stdnt","202320",3.68
"952",8191448,"Female","First Generation College Stdnt","202410",3.68
"953",8191595,"Male","Not First Generation College Stdnt","202210",3.82
"954",8191595,"Male","Not First Generation College Stdnt","202220",3.71
"955",8191595,"Male","Not First Generation College Stdnt","202310",3.76
"956",8191595,"Male","Not First Generation College Stdnt","202320",3.76
"957",8191595,"Male","Not First Generation College Stdnt","202410",3.76
"958",8191633,"Male","Not First Generation College Stdnt","202210",3.7
"959",8191633,"Male","Not First Generation College Stdnt","202220",3.82
"960",8191633,"Male","Not First Generation College Stdnt","202310",3.74
"961",8191633,"Male","Not First Generation College Stdnt","202320",3.77
"962",8191633,"Male","Not First Generation College Stdnt","202410",3.77
"963",8191653,"Female","Not First Generation College Stdnt","202210",3.72
"964",8191653,"Female","Not First Generation College Stdnt","202220",3.85
"965",8191653,"Female","Not First Generation College Stdnt","202310",3.76
"966",8191653,"Female","Not First Generation College Stdnt","202320",3.71
"967",8191653,"Female","Not First Generation College Stdnt","202410",3.71
"968",8191700,"Male","First Generation College Stdnt","202210",3.82
"969",8191700,"Male","First Generation College Stdnt","202220",3.87
"970",8191700,"Male","First Generation College Stdnt","202310",3.89
"971",8191700,"Male","First Generation College Stdnt","202320",3.87
"972",8191700,"Male","First Generation College Stdnt","202410",3.87
"973",8191862,"Male","Not First Generation College Stdnt","202210",3.68
"974",8191862,"Male","Not First Generation College Stdnt","202220",3.26
"975",8191862,"Male","Not First Generation College Stdnt","202310",3.4
"976",8191862,"Male","Not First Generation College Stdnt","202320",3.37
"977",8191862,"Male","Not First Generation College Stdnt","202410",3.37
"978",8191938,"Male","Not First Generation College Stdnt","202210",3.49
"979",8191938,"Male","Not First Generation College Stdnt","202220",3.4
"980",8191938,"Male","Not First Generation College Stdnt","202310",3.2
"981",8191938,"Male","Not First Generation College Stdnt","202320",3.06
"982",8191938,"Male","Not First Generation College Stdnt","202410",3.06
"983",8191948,"Male","Not First Generation College Stdnt","202210",3.37
"984",8191948,"Male","Not First Generation College Stdnt","202220",3.65
"985",8191948,"Male","Not First Generation College Stdnt","202310",3.73
"986",8191948,"Male","Not First Generation College Stdnt","202320",3.71
"987",8191948,"Male","Not First Generation College Stdnt","202410",3.71
"988",8192126,"Male","Not First Generation College Stdnt","202210",3.09
"989",8192126,"Male","Not First Generation College Stdnt","202220",3.23
"990",8192126,"Male","Not First Generation College Stdnt","202310",3.15
"991",8192126,"Male","Not First Generation College Stdnt","202320",3
"992",8192126,"Male","Not First Generation College Stdnt","202410",3.05
"993",8192388,"Male","Not First Generation College Stdnt","202210",3.4
"994",8192388,"Male","Not First Generation College Stdnt","202220",3.45
"995",8192388,"Male","Not First Generation College Stdnt","202310",3.48
"996",8192388,"Male","Not First Generation College Stdnt","202320",3.5
"997",8192388,"Male","Not First Generation College Stdnt","202410",3.55
"998",8192462,"Male","Not First Generation College Stdnt","202210",3.61
"999",8192462,"Male","Not First Generation College Stdnt","202220",3.22
"1000",8192462,"Male","Not First Generation College Stdnt","202310",3.28
"1001",8192462,"Male","Not First Generation College Stdnt","202320",3.39
"1002",8192462,"Male","Not First Generation College Stdnt","202410",3.42
"1003",8192597,"Female","Not First Generation College Stdnt","202210",3.53
"1004",8192597,"Female","Not First Generation College Stdnt","202220",3.66
"1005",8192597,"Female","Not First Generation College Stdnt","202310",3.67
"1006",8192597,"Female","Not First Generation College Stdnt","202320",3.64
"1007",8192597,"Female","Not First Generation College Stdnt","202410",3.64
"1008",8192653,"Male","Not First Generation College Stdnt","202210",3.88
"1009",8192653,"Male","Not First Generation College Stdnt","202220",3.9
"1010",8192653,"Male","Not First Generation College Stdnt","202310",3.71
"1011",8192653,"Male","Not First Generation College Stdnt","202320",3.7
"1012",8192653,"Male","Not First Generation College Stdnt","202410",3.7
"1013",8192696,"Female","Not First Generation College Stdnt","202210",2.81
"1014",8192696,"Female","Not First Generation College Stdnt","202220",3.23
"1015",8192696,"Female","Not First Generation College Stdnt","202310",3.25
"1016",8192696,"Female","Not First Generation College Stdnt","202320",3.19
"1017",8192696,"Female","Not First Generation College Stdnt","202410",3.19
"1018",8192894,"Male","Not First Generation College Stdnt","202210",3.28
"1019",8192894,"Male","Not First Generation College Stdnt","202220",3.25
"1020",8192894,"Male","Not First Generation College Stdnt","202310",3.35
"1021",8192894,"Male","Not First Generation College Stdnt","202320",3.27
"1022",8192894,"Male","Not First Generation College Stdnt","202410",3.28
"1023",8192960,"Female","Not First Generation College Stdnt","202210",4
"1024",8192960,"Female","Not First Generation College Stdnt","202220",3.9
"1025",8192960,"Female","Not First Generation College Stdnt","202310",3.93
"1026",8192960,"Female","Not First Generation College Stdnt","202320",3.95
"1027",8192960,"Female","Not First Generation College Stdnt","202410",3.95
"1028",8192966,"Male","Not First Generation College Stdnt","202210",3.91
"1029",8192966,"Male","Not First Generation College Stdnt","202220",3.95
"1030",8192966,"Male","Not First Generation College Stdnt","202310",3.93
"1031",8192966,"Male","Not First Generation College Stdnt","202320",3.93
"1032",8192966,"Male","Not First Generation College Stdnt","202410",3.93
"1033",8193010,"Male","Not First Generation College Stdnt","202210",3.89
"1034",8193010,"Male","Not First Generation College Stdnt","202220",3.91
"1035",8193010,"Male","Not First Generation College Stdnt","202310",3.92
"1036",8193010,"Male","Not First Generation College Stdnt","202320",3.93
"1037",8193010,"Male","Not First Generation College Stdnt","202410",3.93
"1038",8193320,"Female","Not First Generation College Stdnt","202210",3.48
"1039",8193320,"Female","Not First Generation College Stdnt","202220",3.43
"1040",8193320,"Female","Not First Generation College Stdnt","202310",3.46
"1041",8193320,"Female","Not First Generation College Stdnt","202320",3.44
"1042",8193320,"Female","Not First Generation College Stdnt","202410",3.44
"1043",8193405,"Male","Not First Generation College Stdnt","202210",3.52
"1044",8193405,"Male","Not First Generation College Stdnt","202220",3.44
"1045",8193405,"Male","Not First Generation College Stdnt","202310",3.3
"1046",8193405,"Male","Not First Generation College Stdnt","202320",3.18
"1047",8193405,"Male","Not First Generation College Stdnt","202410",3.18
"1048",8193409,"Male","Not First Generation College Stdnt","202210",4
"1049",8193409,"Male","Not First Generation College Stdnt","202220",4
"1050",8193409,"Male","Not First Generation College Stdnt","202310",3.97
"1051",8193409,"Male","Not First Generation College Stdnt","202320",3.96
"1052",8193409,"Male","Not First Generation College Stdnt","202410",3.96
"1053",8193507,"Male","Not First Generation College Stdnt","202210",2.9
"1054",8193507,"Male","Not First Generation College Stdnt","202220",2.83
"1055",8193507,"Male","Not First Generation College Stdnt","202310",3
"1056",8193507,"Male","Not First Generation College Stdnt","202320",3.04
"1057",8193507,"Male","Not First Generation College Stdnt","202410",3.04
"1058",8193533,"Female","Not First Generation College Stdnt","202210",3.28
"1059",8193533,"Female","Not First Generation College Stdnt","202220",3.36
"1060",8193533,"Female","Not First Generation College Stdnt","202310",3.5
"1061",8193533,"Female","Not First Generation College Stdnt","202320",3.52
"1062",8193533,"Female","Not First Generation College Stdnt","202410",3.54
"1063",8193800,"Female","Not First Generation College Stdnt","202210",4
"1064",8193800,"Female","Not First Generation College Stdnt","202220",4
"1065",8193985,"Male","Not First Generation College Stdnt","202210",3.64
"1066",8193985,"Male","Not First Generation College Stdnt","202220",3.69
"1067",8193985,"Male","Not First Generation College Stdnt","202310",3.62
"1068",8193985,"Male","Not First Generation College Stdnt","202320",3.59
"1069",8193985,"Male","Not First Generation College Stdnt","202410",3.59
"1070",8194047,"Male","Not First Generation College Stdnt","202210",1.95
"1071",8194047,"Male","Not First Generation College Stdnt","202220",2.45
"1072",8194129,"Male","Not First Generation College Stdnt","202210",3.16
"1073",8194129,"Male","Not First Generation College Stdnt","202220",3.35
"1074",8194129,"Male","Not First Generation College Stdnt","202310",3.25
"1075",8194129,"Male","Not First Generation College Stdnt","202320",3.27
"1076",8194129,"Male","Not First Generation College Stdnt","202410",3.27
"1077",8194253,"Female","Not First Generation College Stdnt","202210",4
"1078",8194253,"Female","Not First Generation College Stdnt","202220",3.9
"1079",8194253,"Female","Not First Generation College Stdnt","202310",3.88
"1080",8194253,"Female","Not First Generation College Stdnt","202320",3.85
"1081",8194253,"Female","Not First Generation College Stdnt","202410",3.85
"1082",8194344,"Male","Not First Generation College Stdnt","202210",3.19
"1083",8194344,"Male","Not First Generation College Stdnt","202220",3.04
"1084",8194344,"Male","Not First Generation College Stdnt","202310",3.13
"1085",8194344,"Male","Not First Generation College Stdnt","202320",3.18
"1086",8194344,"Male","Not First Generation College Stdnt","202410",3.21
"1087",8194395,"Female","Not First Generation College Stdnt","202210",3.51
"1088",8194395,"Female","Not First Generation College Stdnt","202220",3.58
"1089",8194395,"Female","Not First Generation College Stdnt","202310",3.48
"1090",8194395,"Female","Not First Generation College Stdnt","202320",3.37
"1091",8194395,"Female","Not First Generation College Stdnt","202410",3.34
"1092",8194432,"Male","Not First Generation College Stdnt","202210",3.54
"1093",8194432,"Male","Not First Generation College Stdnt","202220",3.43
"1094",8194432,"Male","Not First Generation College Stdnt","202310",3.4
"1095",8194432,"Male","Not First Generation College Stdnt","202320",3.43
"1096",8194432,"Male","Not First Generation College Stdnt","202410",3.43
"1097",8194551,"Male","First Generation College Stdnt","202210",3.64
"1098",8194551,"Male","First Generation College Stdnt","202220",3.55
"1099",8194551,"Male","First Generation College Stdnt","202310",3.49
"1100",8194551,"Male","First Generation College Stdnt","202320",3.48
"1101",8194551,"Male","First Generation College Stdnt","202410",3.48
"1102",8194600,"Male","Not First Generation College Stdnt","202210",3.16
"1103",8194600,"Male","Not First Generation College Stdnt","202220",3.4
"1104",8194600,"Male","Not First Generation College Stdnt","202310",3.25
"1105",8194600,"Male","Not First Generation College Stdnt","202320",3.15
"1106",8194600,"Male","Not First Generation College Stdnt","202410",3.15
"1107",8194665,"Male","Not First Generation College Stdnt","202210",2.9
"1108",8194665,"Male","Not First Generation College Stdnt","202220",2.99
"1109",8194665,"Male","Not First Generation College Stdnt","202310",3.06
"1110",8194665,"Male","Not First Generation College Stdnt","202320",3.11
"1111",8194665,"Male","Not First Generation College Stdnt","202410",3.11
"1112",8194805,"Female","Not First Generation College Stdnt","202210",3.32
"1113",8194805,"Female","Not First Generation College Stdnt","202220",3.33
"1114",8194805,"Female","Not First Generation College Stdnt","202310",3.38
"1115",8194805,"Female","Not First Generation College Stdnt","202320",3.45
"1116",8194805,"Female","Not First Generation College Stdnt","202410",3.45
"1117",8195074,"Female","Not First Generation College Stdnt","202210",3.67
"1118",8195074,"Female","Not First Generation College Stdnt","202220",3.66
"1119",8195074,"Female","Not First Generation College Stdnt","202310",3.6
"1120",8195074,"Female","Not First Generation College Stdnt","202320",3.57
"1121",8195074,"Female","Not First Generation College Stdnt","202410",3.58
"1122",8195115,"Female","Not First Generation College Stdnt","202210",2.31
"1123",8195115,"Female","Not First Generation College Stdnt","202220",2.89
"1124",8195115,"Female","Not First Generation College Stdnt","202310",2.85
"1125",8195115,"Female","Not First Generation College Stdnt","202320",2.86
"1126",8195115,"Female","Not First Generation College Stdnt","202410",2.86
"1127",8195153,"Female","Not First Generation College Stdnt","202210",3.57
"1128",8195153,"Female","Not First Generation College Stdnt","202220",3.38
"1129",8195153,"Female","Not First Generation College Stdnt","202310",3.48
"1130",8195153,"Female","Not First Generation College Stdnt","202320",3.35
"1131",8195153,"Female","Not First Generation College Stdnt","202410",3.35
"1132",8195188,"Female","Not First Generation College Stdnt","202210",3.58
"1133",8195188,"Female","Not First Generation College Stdnt","202220",3.72
"1134",8195188,"Female","Not First Generation College Stdnt","202310",3.53
"1135",8195188,"Female","Not First Generation College Stdnt","202320",3.53
"1136",8195188,"Female","Not First Generation College Stdnt","202410",3.53
"1137",8195281,"Male","Not First Generation College Stdnt","202210",2.85
"1138",8195281,"Male","Not First Generation College Stdnt","202220",1.97
"1139",8195281,"Male","Not First Generation College Stdnt","202310",2.27
"1140",8195281,"Male","Not First Generation College Stdnt","202320",2.3
"1141",8195281,"Male","Not First Generation College Stdnt","202410",2.3
"1142",8195286,"Male","Not First Generation College Stdnt","202210",3.44
"1143",8195286,"Male","Not First Generation College Stdnt","202220",3.51
"1144",8195286,"Male","Not First Generation College Stdnt","202310",3.48
"1145",8195286,"Male","Not First Generation College Stdnt","202320",3.52
"1146",8195286,"Male","Not First Generation College Stdnt","202410",3.52
"1147",8195542,"Male","Not First Generation College Stdnt","202210",3.96
"1148",8195542,"Male","Not First Generation College Stdnt","202220",3.88
"1149",8195542,"Male","Not First Generation College Stdnt","202310",3.92
"1150",8195542,"Male","Not First Generation College Stdnt","202320",3.94
"1151",8195542,"Male","Not First Generation College Stdnt","202410",3.94
"1152",8195646,"Male","Not First Generation College Stdnt","202210",3.06
"1153",8195646,"Male","Not First Generation College Stdnt","202220",3.24
"1154",8195646,"Male","Not First Generation College Stdnt","202310",3.45
"1155",8195646,"Male","Not First Generation College Stdnt","202320",3.23
"1156",8195646,"Male","Not First Generation College Stdnt","202410",3.25
"1157",8195689,"Male","Not First Generation College Stdnt","202210",3.39
"1158",8195689,"Male","Not First Generation College Stdnt","202220",3.12
"1159",8195689,"Male","Not First Generation College Stdnt","202310",3.23
"1160",8195689,"Male","Not First Generation College Stdnt","202320",3.24
"1161",8195689,"Male","Not First Generation College Stdnt","202410",3.24
"1162",8195763,"Female","Not First Generation College Stdnt","202210",3.6
"1163",8195763,"Female","Not First Generation College Stdnt","202220",3.54
"1164",8195763,"Female","Not First Generation College Stdnt","202310",3.61
"1165",8195763,"Female","Not First Generation College Stdnt","202320",3.64
"1166",8195763,"Female","Not First Generation College Stdnt","202410",3.64
"1167",8195899,"Female","Not First Generation College Stdnt","202210",3.66
"1168",8195899,"Female","Not First Generation College Stdnt","202220",3.76
"1169",8195899,"Female","Not First Generation College Stdnt","202310",3.7
"1170",8195899,"Female","Not First Generation College Stdnt","202320",3.6
"1171",8195899,"Female","Not First Generation College Stdnt","202410",3.6
"1172",8195925,"Male","Not First Generation College Stdnt","202210",3.56
"1173",8195925,"Male","Not First Generation College Stdnt","202220",3.57
"1174",8195925,"Male","Not First Generation College Stdnt","202310",3.55
"1175",8195925,"Male","Not First Generation College Stdnt","202320",3.39
"1176",8195925,"Male","Not First Generation College Stdnt","202410",3.39
"1177",8196019,"Female","Not First Generation College Stdnt","202210",3.56
"1178",8196019,"Female","Not First Generation College Stdnt","202220",3.7
"1179",8196019,"Female","Not First Generation College Stdnt","202310",3.65
"1180",8196019,"Female","Not First Generation College Stdnt","202320",3.55
"1181",8196019,"Female","Not First Generation College Stdnt","202410",3.55
"1182",8196029,"Male","Not First Generation College Stdnt","202210",3.5
"1183",8196029,"Male","Not First Generation College Stdnt","202220",3.27
"1184",8196029,"Male","Not First Generation College Stdnt","202310",3.14
"1185",8196029,"Male","Not First Generation College Stdnt","202320",3.09
"1186",8196029,"Male","Not First Generation College Stdnt","202410",3.11
"1187",8196045,"Female","Not First Generation College Stdnt","202210",3.86
"1188",8196045,"Female","Not First Generation College Stdnt","202220",3.93
"1189",8196045,"Female","Not First Generation College Stdnt","202310",3.95
"1190",8196045,"Female","Not First Generation College Stdnt","202320",3.96
"1191",8196045,"Female","Not First Generation College Stdnt","202410",3.96
"1192",8196046,"Male","Not First Generation College Stdnt","202210",3.88
"1193",8196046,"Male","Not First Generation College Stdnt","202220",3.93
"1194",8196046,"Male","Not First Generation College Stdnt","202310",3.84
"1195",8196046,"Male","Not First Generation College Stdnt","202320",3.81
"1196",8196046,"Male","Not First Generation College Stdnt","202410",3.81
"1197",8196079,"Male","Not First Generation College Stdnt","202210",3.61
"1198",8196079,"Male","Not First Generation College Stdnt","202220",3.51
"1199",8196079,"Male","Not First Generation College Stdnt","202310",3.58
"1200",8196079,"Male","Not First Generation College Stdnt","202320",3.62
"1201",8196079,"Male","Not First Generation College Stdnt","202410",3.62
"1202",8196583,"Female","Not First Generation College Stdnt","202210",3.9
"1203",8196583,"Female","Not First Generation College Stdnt","202220",3.87
"1204",8196583,"Female","Not First Generation College Stdnt","202310",3.82
"1205",8196583,"Female","Not First Generation College Stdnt","202320",3.87
"1206",8196583,"Female","Not First Generation College Stdnt","202410",3.87
"1207",8196830,"Male","Not First Generation College Stdnt","202210",3.92
"1208",8196830,"Male","Not First Generation College Stdnt","202220",3.96
"1209",8196830,"Male","Not First Generation College Stdnt","202310",3.95
"1210",8196830,"Male","Not First Generation College Stdnt","202320",3.88
"1211",8196830,"Male","Not First Generation College Stdnt","202410",3.88
"1212",8196844,"Female","Not First Generation College Stdnt","202210",3.53
"1213",8196844,"Female","Not First Generation College Stdnt","202220",3.51
"1214",8196844,"Female","Not First Generation College Stdnt","202310",3.55
"1215",8196844,"Female","Not First Generation College Stdnt","202320",3.5
"1216",8196844,"Female","Not First Generation College Stdnt","202410",3.52
"1217",8196873,"Male","Not First Generation College Stdnt","202210",3.64
"1218",8196873,"Male","Not First Generation College Stdnt","202220",3.68
"1219",8196873,"Male","Not First Generation College Stdnt","202310",3.75
"1220",8196873,"Male","Not First Generation College Stdnt","202320",3.73
"1221",8196873,"Male","Not First Generation College Stdnt","202410",3.73
"1222",8196883,"Male","Not First Generation College Stdnt","202210",3.32
"1223",8196883,"Male","Not First Generation College Stdnt","202220",3.41
"1224",8196883,"Male","Not First Generation College Stdnt","202310",3.58
"1225",8196883,"Male","Not First Generation College Stdnt","202320",3.55
"1226",8196883,"Male","Not First Generation College Stdnt","202410",3.55
"1227",8196920,"Male","Not First Generation College Stdnt","202210",2.71
"1228",8196920,"Male","Not First Generation College Stdnt","202220",2.99
"1229",8196920,"Male","Not First Generation College Stdnt","202310",3.18
"1230",8196920,"Male","Not First Generation College Stdnt","202320",3.25
"1231",8196920,"Male","Not First Generation College Stdnt","202410",3.25
"1232",8197080,"Female","Not First Generation College Stdnt","202210",2.95
"1233",8197080,"Female","Not First Generation College Stdnt","202220",3.19
"1234",8197080,"Female","Not First Generation College Stdnt","202310",3.41
"1235",8197080,"Female","Not First Generation College Stdnt","202320",3.39
"1236",8197080,"Female","Not First Generation College Stdnt","202410",3.39
"1237",8197429,"Male","Not First Generation College Stdnt","202210",3.23
"1238",8197429,"Male","Not First Generation College Stdnt","202220",3.28
"1239",8197429,"Male","Not First Generation College Stdnt","202310",3.42
"1240",8197429,"Male","Not First Generation College Stdnt","202320",3.52
"1241",8197429,"Male","Not First Generation College Stdnt","202410",3.52
"1242",8197493,"Male","Not First Generation College Stdnt","202210",1.27
"1243",8197493,"Male","Not First Generation College Stdnt","202220",1.57
"1244",8197493,"Male","Not First Generation College Stdnt","202310",1.98
"1245",8197493,"Male","Not First Generation College Stdnt","202320",2.16
"1246",8197493,"Male","Not First Generation College Stdnt","202410",2.16
"1247",8197910,"Male","Not First Generation College Stdnt","202210",4
"1248",8197910,"Male","Not First Generation College Stdnt","202220",4
"1249",8197910,"Male","Not First Generation College Stdnt","202310",4
"1250",8197910,"Male","Not First Generation College Stdnt","202320",3.98
"1251",8197910,"Male","Not First Generation College Stdnt","202410",3.98
"1252",8197967,"Male","Not First Generation College Stdnt","202210",2.58
"1253",8197967,"Male","Not First Generation College Stdnt","202220",2.95
"1254",8197967,"Male","Not First Generation College Stdnt","202310",3.02
"1255",8197967,"Male","Not First Generation College Stdnt","202320",3.06
"1256",8197967,"Male","Not First Generation College Stdnt","202410",3.06
"1257",8198106,"Male","Not First Generation College Stdnt","202210",3.7
"1258",8198106,"Male","Not First Generation College Stdnt","202220",3.64
"1259",8198106,"Male","Not First Generation College Stdnt","202310",3.59
"1260",8198106,"Male","Not First Generation College Stdnt","202320",3.41
"1261",8198106,"Male","Not First Generation College Stdnt","202410",3.38
"1262",8198212,"Female","Not First Generation College Stdnt","202210",3.94
"1263",8198212,"Female","Not First Generation College Stdnt","202220",3.97
"1264",8198212,"Female","Not First Generation College Stdnt","202310",3.98
"1265",8198212,"Female","Not First Generation College Stdnt","202320",3.98
"1266",8198212,"Female","Not First Generation College Stdnt","202410",3.98
"1267",8198301,"Male","Not First Generation College Stdnt","202210",2.57
"1268",8198301,"Male","Not First Generation College Stdnt","202220",3.15
"1269",8198301,"Male","Not First Generation College Stdnt","202310",3.13
"1270",8198301,"Male","Not First Generation College Stdnt","202320",3.18
"1271",8198301,"Male","Not First Generation College Stdnt","202410",3.18
"1272",8198848,"Female","Not First Generation College Stdnt","202210",3.09
"1273",8198848,"Female","Not First Generation College Stdnt","202220",3.17
"1274",8198848,"Female","Not First Generation College Stdnt","202310",3.35
"1275",8198848,"Female","Not First Generation College Stdnt","202320",3.47
"1276",8198848,"Female","Not First Generation College Stdnt","202410",3.47
"1277",8199396,"Male","Not First Generation College Stdnt","202210",3.23
"1278",8199396,"Male","Not First Generation College Stdnt","202220",3.26
"1279",8199396,"Male","Not First Generation College Stdnt","202310",3.28
"1280",8199396,"Male","Not First Generation College Stdnt","202320",3.36
"1281",8199396,"Male","Not First Generation College Stdnt","202410",3.36
"1282",8199444,"Male","Not First Generation College Stdnt","202210",3.08
"1283",8199444,"Male","Not First Generation College Stdnt","202220",3.16
"1284",8199444,"Male","Not First Generation College Stdnt","202310",2.94
"1285",8199444,"Male","Not First Generation College Stdnt","202320",2.98
"1286",8199444,"Male","Not First Generation College Stdnt","202410",2.98
"1287",8199524,"Male","Not First Generation College Stdnt","202210",3.76
"1288",8199524,"Male","Not First Generation College Stdnt","202220",3.77
"1289",8199524,"Male","Not First Generation College Stdnt","202310",3.75
"1290",8199524,"Male","Not First Generation College Stdnt","202320",3.71
"1291",8199524,"Male","Not First Generation College Stdnt","202410",3.71
"1292",8199785,"Male","First Generation College Stdnt","202210",3.87
"1293",8199785,"Male","First Generation College Stdnt","202220",3.9
"1294",8199785,"Male","First Generation College Stdnt","202310",3.88
"1295",8199785,"Male","First Generation College Stdnt","202320",3.91
"1296",8199785,"Male","First Generation College Stdnt","202410",3.91
"1297",8199879,"Male","Not First Generation College Stdnt","202210",2.28
"1298",8199879,"Male","Not First Generation College Stdnt","202220",2.7
"1299",8199879,"Male","Not First Generation College Stdnt","202310",2.89
"1300",8199879,"Male","Not First Generation College Stdnt","202320",2.83
"1301",8199879,"Male","Not First Generation College Stdnt","202410",2.83
"1302",8199970,"Male","Not First Generation College Stdnt","202210",3.45
"1303",8199970,"Male","Not First Generation College Stdnt","202220",3.13
"1304",8199970,"Male","Not First Generation College Stdnt","202310",3.31
"1305",8199970,"Male","Not First Generation College Stdnt","202320",3.37
"1306",8199970,"Male","Not First Generation College Stdnt","202410",3.37
"1307",8200039,"Male","Not First Generation College Stdnt","202210",3.16
"1308",8200039,"Male","Not First Generation College Stdnt","202220",3.42
"1309",8200039,"Male","Not First Generation College Stdnt","202310",3.27
"1310",8200039,"Male","Not First Generation College Stdnt","202320",3.33
"1311",8200039,"Male","Not First Generation College Stdnt","202410",3.33
"1312",8200504,"Male","Not First Generation College Stdnt","202210",3.7
"1313",8200504,"Male","Not First Generation College Stdnt","202220",3.69
"1314",8200504,"Male","Not First Generation College Stdnt","202310",3.7
"1315",8200504,"Male","Not First Generation College Stdnt","202320",3.62
"1316",8200504,"Male","Not First Generation College Stdnt","202410",3.62
"1317",8200777,"Female","Not First Generation College Stdnt","202210",3.4
"1318",8200777,"Female","Not First Generation College Stdnt","202220",3.47
"1319",8200777,"Female","Not First Generation College Stdnt","202310",3.44
"1320",8200777,"Female","Not First Generation College Stdnt","202320",3.36
"1321",8200777,"Female","Not First Generation College Stdnt","202410",3.36
"1322",8201100,"Male","Not First Generation College Stdnt","202210",3.89
"1323",8201100,"Male","Not First Generation College Stdnt","202220",3.83
"1324",8201100,"Male","Not First Generation College Stdnt","202310",3.76
"1325",8201100,"Male","Not First Generation College Stdnt","202320",3.77
"1326",8201100,"Male","Not First Generation College Stdnt","202410",3.77
"1327",8201347,"Male","Not First Generation College Stdnt","202210",3.96
"1328",8201347,"Male","Not First Generation College Stdnt","202220",3.98
"1329",8201347,"Male","Not First Generation College Stdnt","202310",3.9
"1330",8201347,"Male","Not First Generation College Stdnt","202320",3.87
"1331",8201347,"Male","Not First Generation College Stdnt","202410",3.87
"1332",8201387,"Male","Not First Generation College Stdnt","202210",3.38
"1333",8201387,"Male","Not First Generation College Stdnt","202220",3.31
"1334",8201387,"Male","Not First Generation College Stdnt","202310",3.33
"1335",8201387,"Male","Not First Generation College Stdnt","202320",3.28
"1336",8201387,"Male","Not First Generation College Stdnt","202410",3.28
"1337",8201493,"Male","Not First Generation College Stdnt","202210",3.7
"1338",8201493,"Male","Not First Generation College Stdnt","202220",3.75
"1339",8201493,"Male","Not First Generation College Stdnt","202310",3.81
"1340",8201493,"Male","Not First Generation College Stdnt","202320",3.78
"1341",8201493,"Male","Not First Generation College Stdnt","202410",3.78
"1342",8201526,"Female","Not First Generation College Stdnt","202210",4
"1343",8201526,"Female","Not First Generation College Stdnt","202220",4
"1344",8201526,"Female","Not First Generation College Stdnt","202310",4
"1345",8201526,"Female","Not First Generation College Stdnt","202320",4
"1346",8201526,"Female","Not First Generation College Stdnt","202410",4
"1347",8201706,"Male","Not First Generation College Stdnt","202210",3.65
"1348",8201706,"Male","Not First Generation College Stdnt","202220",3.45
"1349",8201706,"Male","Not First Generation College Stdnt","202310",3.27
"1350",8201706,"Male","Not First Generation College Stdnt","202320",3.38
"1351",8201706,"Male","Not First Generation College Stdnt","202410",3.38
"1352",8201733,"Male","First Generation College Stdnt","202210",3.03
"1353",8201733,"Male","First Generation College Stdnt","202220",2.9
"1354",8201733,"Male","First Generation College Stdnt","202310",2.96
"1355",8201733,"Male","First Generation College Stdnt","202320",3.06
"1356",8201733,"Male","First Generation College Stdnt","202410",3.04
"1357",8201752,"Female","Not First Generation College Stdnt","202210",3.02
"1358",8201752,"Female","Not First Generation College Stdnt","202220",3.23
"1359",8201752,"Female","Not First Generation College Stdnt","202310",3.19
"1360",8201752,"Female","Not First Generation College Stdnt","202320",3.19
"1361",8201752,"Female","Not First Generation College Stdnt","202410",3.16
"1362",8202079,"Male","Not First Generation College Stdnt","202210",2.99
"1363",8202079,"Male","Not First Generation College Stdnt","202220",3.14
"1364",8202079,"Male","Not First Generation College Stdnt","202310",3.25
"1365",8202079,"Male","Not First Generation College Stdnt","202320",3.25
"1366",8202079,"Male","Not First Generation College Stdnt","202410",3.25
"1367",8202241,"Female","Not First Generation College Stdnt","202210",3.7
"1368",8202241,"Female","Not First Generation College Stdnt","202220",3.65
"1369",8202241,"Female","Not First Generation College Stdnt","202310",3.7
"1370",8202241,"Female","Not First Generation College Stdnt","202320",3.77
"1371",8202241,"Female","Not First Generation College Stdnt","202410",3.77
"1372",8202349,"Female","Not First Generation College Stdnt","202210",3.3
"1373",8202349,"Female","Not First Generation College Stdnt","202220",3.61
"1374",8202349,"Female","Not First Generation College Stdnt","202310",3.66
"1375",8202349,"Female","Not First Generation College Stdnt","202320",3.58
"1376",8202349,"Female","Not First Generation College Stdnt","202410",3.58
"1377",8202360,"Male","Not First Generation College Stdnt","202210",3.92
"1378",8202360,"Male","Not First Generation College Stdnt","202220",3.86
"1379",8202360,"Male","Not First Generation College Stdnt","202310",3.8
"1380",8202360,"Male","Not First Generation College Stdnt","202320",3.81
"1381",8202360,"Male","Not First Generation College Stdnt","202410",3.81
"1382",8202377,"Female","Not First Generation College Stdnt","202210",3.86
"1383",8202377,"Female","Not First Generation College Stdnt","202220",3.7
